Reservation_ID,Odo_Start,Odo_End,Fuel_Level,GPS_Lat,GPS_Lon,Max_Speed_kmh,Harsh_Events,Damage_Flag
RES-06490,"75,027km",75936,0.2,22.27,86.1912,89,0,0
RES-06491,12955,"14,596 km",71%,21.789241,81.375759,134 kmh,5,0
RES-06492,54611,56499,0.84,18.5632,77.2762,162 kmh,4,0
RES-06493,79066,80675km,0.52,13.395175,72.682949,78,6,0
RES-06494,111425km,"113,300 km",33%,20.341764,83.162605,51,2,0
RES-06495,"92,848km","92,804km",0.34,12.5973,77.8708,121 kmh,6,0
RES-06496,7038,8433,44 %,22.16,73.5486,48,4,0
RES-06497,84631km,"86,548 km",75 %,24.2995,83.6446,130 kmh,1,0
RES-06498,48938km,"48,968km",0.84,20.48,76.05034,57,1,0
RES-06499,"45,700km",46297,1.0,22.2362,85.5989,171 kmh,4,0
RES-06500,39727,40718km,0.77,20.099103,77.84,178 kmh,6,0
RES-06501,"37,476 km","37,500 km",99 %,18.95476,82.54,67,5,0
RES-06502,"80,815km",81976km,72 %,17.5498,72.753825,44,4,0
RES-06503,30361km,"31,981km",74%,27.5709,79.8161,165 kmh,5,0
RES-06504,"57,384 km",58565km,0.98,25.502367,72.653411,67,3,0
RES-06505,"36,793 km",37638,0.2,13.154,82.1158,67,0,0
RES-06506,95045km,96377km,42 %,27.63,82.052624,141 kmh,4,0
RES-06507,"115,385 km","117,171km",72%,19.186324,74.17,74,1,0
RES-06508,"110,769km","112,076 km",0.3,18.592186,77.2746,137 kmh,0,0
RES-06509,43470,44288,0.7,22.2549,82.9968,121 kmh,3,0
RES-06510,"91,877 km","92,066 km",23%,14.936811,80.454335,62,0,0
RES-06511,63758,64313,0.4,19.4427,75.87,136 kmh,2,0
RES-06512,98234km,99075km,0.29,14.5895,73.46,142 kmh,2,0
RES-06513,92396km,"93,645km",0.8,19.782,72.4521,177 kmh,2,0
RES-06514,"42,971 km","44,704km",32%,18.51,75.926435,45,3,0
RES-06515,90836,"90,342 km",44 %,27.35,86.4366,164 kmh,0,0
RES-06516,"78,097 km",78131,0.3,17.892562,74.830249,156 kmh,0,0
RES-06517,33940,"35,032km",0.9,23.172776,79.464083,65,5,0
RES-06518,"77,783km","77,320km",0.42,13.828749,86.473297,155 kmh,2,1
RES-06519,117095km,117218,0.3,14.470861,76.3248,40,4,0
RES-06520,"67,489km",68381km,0.84,15.41817,77.3281,140 kmh,5,0
RES-06521,110423,"111,971km",12%,13.73,78.21,165 kmh,1,0
RES-06522,80340,"82,306 km",37%,20.86,85.06,174 kmh,6,0
RES-06523,"33,537 km",35099,52%,12.84423,80.232216,53,4,0
RES-06524,31580km,"32,878km",73%,22.26358,76.8363,98,3,1
RES-06525,"49,288 km","50,233 km",0.51,27.876202,73.67,169 kmh,6,0
RES-06526,"90,512km",90876,0.30,21.395089,85.440934,160 kmh,6,0
RES-06527,11200km,12749,74 %,24.15243,76.8039,146 kmh,2,0
RES-06528,"111,209 km","112,989km",0.7,25.507259,75.023447,166 kmh,6,1
RES-06529,"78,259 km","78,587 km",88%,23.5306,82.634674,56,0,0
RES-06530,110698,111839,0.9,20.564093,85.5225,97,1,0
RES-06531,"86,420 km","88,221km",0.53,23.32,86.927642,77,0,0
RES-06532,94205km,95705,24 %,16.3174,77.1967,170 kmh,1,0
RES-06533,9289km,"10,013km",0.2,15.142294,84.148554,48,0,0
RES-06534,9844,11756km,51%,27.504,73.51,128 kmh,1,1
RES-06535,"95,501km",95922km,11 %,23.7841,82.63,43,4,0
RES-06536,10022km,"10,429 km",0.91,21.776042,75.9718,160 kmh,5,1
RES-06537,"62,394km","64,095 km",7%,12.560921,79.7004,142 kmh,5,0
RES-06538,39781km,"39,761km",0.90,12.65,72.9369,174 kmh,0,0
RES-06539,74250km,75284,0.47,19.467969,73.456892,48,0,0
RES-06540,16561,17611,84 %,17.49214,81.081808,83,0,1
RES-06541,61223,"63,223km",0.3,21.015,75.03,134 kmh,3,0
RES-06542,35823,"36,625 km",0.9,16.17522,84.36,159 kmh,3,0
RES-06543,"100,260km","100,928 km",0.50,24.4722,81.408768,65,4,1
RES-06544,"58,114 km",59479,56 %,25.84,85.85,134 kmh,0,0
RES-06545,"72,334km",72911,20 %,21.31,86.87,87,3,1
RES-06546,94316km,95817km,0.92,23.520273,84.1863,163 kmh,6,0
RES-06547,"57,859 km","59,596 km",0.1,21.8875,72.3842,149 kmh,1,0
RES-06548,37817,"39,261 km",20 %,26.831561,72.106071,168 kmh,4,0
RES-06549,"89,921 km",90252km,0.19,24.2611,79.7429,152 kmh,0,0
RES-06550,94397km,95931km,11%,20.1103,75.62,166 kmh,0,1
RES-06551,"68,932km",70295,0.46,18.8883,77.681354,159 kmh,0,1
RES-06552,"85,563km","85,710 km",85%,20.213184,80.549635,77,1,0
RES-06553,"85,091 km","86,230km",22 %,27.59,79.146124,177 kmh,5,0
RES-06554,94800,"95,092 km",52%,13.1457,76.365519,149 kmh,6,0
RES-06555,13711,15189,31 %,22.97,77.5921,56,1,0
RES-06556,111499km,113421,15 %,20.6537,87.68,166 kmh,5,0
RES-06557,33756,"34,559km",0.6,20.3534,85.59,164 kmh,1,0
RES-06558,"102,123 km",102917,40%,26.0049,84.793633,121 kmh,1,0
RES-06559,"85,035km","86,811 km",0.67,25.75,84.172951,88,5,0
RES-06560,"5,354km",6628km,84 %,22.351165,74.32,136 kmh,4,0
RES-06561,89895,"90,522 km",51%,18.336917,77.96,63,5,0
RES-06562,"107,377km",107424,1.0,17.26,74.3959,60,0,0
RES-06563,80353,"81,052km",0.05,17.62,86.82,174 kmh,1,0
RES-06564,"51,778 km","52,800 km",48 %,13.498472,75.8144,159 kmh,6,0
RES-06565,43931km,45683km,19 %,21.7557,77.609165,84,0,0
RES-06566,82671,"83,979 km",0.8,23.08,78.96,150 kmh,0,0
RES-06567,"66,116 km","67,094km",0.6,27.32,84.675907,45,2,0
RES-06568,"108,104km",109095,36 %,16.855663,79.44885,44,4,0
RES-06569,49737km,51685,0.1,14.139992,80.794383,122 kmh,5,0
RES-06570,"32,953 km",33017,9 %,13.715957,86.97,155 kmh,6,0
RES-06571,30075,"31,013 km",15 %,16.8653,76.87,133 kmh,4,0
RES-06572,101275km,101875,0.9,23.5786,75.190758,89,0,0
RES-06573,55328km,"55,467 km",93%,18.499369,82.825708,63,1,0
RES-06574,"83,352km","85,241 km",0.17,18.12,75.170491,170 kmh,1,0
RES-06575,"94,384km",96169km,0.2,22.125,73.834,145 kmh,6,0
RES-06576,112386,112896km,73%,21.789,82.9189,137 kmh,2,0
RES-06577,62733,"64,480km",43%,23.7679,78.805,72,3,0
RES-06578,"65,947km","67,635km",0.4,27.0456,74.098672,60,2,0
RES-06579,82865,"83,353 km",0.59,21.9225,74.319965,126 kmh,4,0
RES-06580,"45,631km","46,810 km",40%,19.32,73.347378,138 kmh,6,0
RES-06581,"102,736 km",102853km,71%,22.340564,86.183212,73,2,0
RES-06582,"77,655km",78258km,24 %,21.0647,84.8426,75,0,1
RES-06583,66288,"67,296 km",88 %,26.098463,76.779251,54,1,0
RES-06584,"16,312km",16685,47%,15.08,86.14427,145 kmh,1,1
RES-06585,93414km,"94,403 km",0.54,24.723,74.47,130 kmh,0,0
RES-06586,74023km,74614,13%,21.8528,72.027229,122 kmh,3,0
RES-06587,115437km,"116,521km",0.7,17.130923,83.52,159 kmh,0,0
RES-06588,115100,"116,891km",36%,22.4673,85.5915,131 kmh,5,1
RES-06589,105575,106415,0.54,13.282752,82.54,173 kmh,6,1
RES-06590,"71,596km","72,971 km",0.17,13.977654,86.270374,143 kmh,0,1
RES-06591,6218km,"6,604km",60 %,14.46,78.62,139 kmh,3,0
RES-06592,81589km,82587km,0.86,23.0018,73.963,98,5,0
RES-06593,"13,673km",13972,0.7,22.357576,83.99,70,5,0
RES-06594,62064km,62614,0.45,16.917197,76.218988,73,0,0
RES-06595,89570,"90,959 km",16 %,12.18,74.31,53,6,0
RES-06596,"109,281 km",109834,18 %,19.344301,75.3505,160 kmh,3,1
RES-06597,40265km,"41,907km",0.78,13.106486,79.37,142 kmh,5,0
RES-06598,"16,244 km",17805km,0.29,27.4383,87.07,126 kmh,1,0
RES-06599,"102,013 km",103452,46 %,12.47,80.7121,85,5,0
RES-06600,15835km,"17,048km",0.8,18.44,83.864,96,4,0
RES-06601,"11,730 km","12,764 km",89 %,25.5472,80.84,126 kmh,2,0
RES-06602,112335km,112508km,0.29,15.941935,86.92,76,1,0
RES-06603,92301,"94,196 km",0.9,12.13,87.1677,145 kmh,4,0
RES-06604,92114km,"93,208km",37 %,26.692985,87.09,40,0,0
RES-06605,22233km,24067,0.7,19.568988,80.68,80,0,0
RES-06606,6117km,7102,0.31,26.6422,74.780527,151 kmh,5,1
RES-06607,54977km,55957km,85 %,13.41,75.011703,132 kmh,2,0
RES-06608,102124,"102,949km",92%,20.880093,76.267716,59,5,0
RES-06609,"36,789 km",37921km,52 %,27.7856,84.8358,133 kmh,2,0
RES-06610,"41,514km","41,234 km",0.8,27.5105,82.58,156 kmh,5,0
RES-06611,92638km,93580km,0.10,13.48,77.65,71,2,0
RES-06612,47858km,49827,97 %,24.709039,85.883676,83,5,1
RES-06613,"24,415km",25921,0.97,16.4117,72.537038,87,4,0
RES-06614,"116,693 km",118598km,92%,25.1407,73.165812,81,6,0
RES-06615,109712km,"111,434km",0.08,18.96,73.6167,141 kmh,1,0
RES-06616,"46,148km","47,757km",79%,22.7146,77.0395,45,1,0
RES-06617,50494km,50840,75 %,21.19,85.88,92,2,0
RES-06618,"55,256 km",55793,30%,25.89,81.070772,135 kmh,0,1
RES-06619,35574,36784km,0.9,13.38,86.126603,68,2,0
RES-06620,"35,396km",35519km,51 %,14.49,86.03,55,0,1
RES-06621,93963km,93523km,46%,14.9,79.15,168 kmh,1,0
RES-06622,116570km,"116,773km",0.96,13.974513,75.4658,164 kmh,5,0
RES-06623,47120,"48,400 km",95 %,21.06,85.981746,167 kmh,6,0
RES-06624,"74,050 km","75,984km",94 %,27.9641,86.22014,76,2,0
RES-06625,79378,"79,802 km",9%,16.8,86.82,85,6,1
RES-06626,"64,296km","64,934km",35%,13.12,74.5678,48,5,0
RES-06627,"63,816km",63965km,97%,27.6476,78.31285,97,1,0
RES-06628,75003,"75,449km",31 %,19.66,77.9409,169 kmh,5,0
RES-06629,"79,398 km","79,412km",0.22,14.080212,80.940346,83,5,0
RES-06630,39566,"40,907 km",68%,17.38433,77.3,46,4,0
RES-06631,"73,782km",75356km,25 %,21.5814,79.65,92,0,0
RES-06632,"95,205km",95766,6%,15.676,79.240467,42,0,0
RES-06633,"35,404km",36117,0.1,26.8962,80.109767,143 kmh,5,0
RES-06634,32558,"33,239km",0.3,25.58,86.63,134 kmh,5,0
RES-06635,"52,058km","52,433 km",0.1,12.6662,80.713964,124 kmh,0,0
RES-06636,"5,130 km","5,275 km",59 %,27.38,76.89,140 kmh,4,1
RES-06637,"117,729 km","118,999km",0.3,26.7581,86.1823,141 kmh,5,0
RES-06638,66314km,"66,469km",0.86,26.1952,74.7116,131 kmh,4,1
RES-06639,"64,816 km","65,256 km",5%,19.209577,80.9409,82,1,0
RES-06640,"97,977 km",98249,0.30,26.19,84.855072,127 kmh,2,0
RES-06641,109859,110075,92%,13.55,73.31,162 kmh,4,0
RES-06642,"52,136 km","52,563km",77 %,16.98,72.082416,158 kmh,6,0
RES-06643,83902,85588km,24%,26.4388,76.982867,146 kmh,4,0
RES-06644,54497km,"55,548km",0.06,25.93,75.59089,86,1,0
RES-06645,"91,127 km",93053,0.72,12.392588,72.64,79,5,1
RES-06646,23529,"24,978 km",0.4,21.98,77.3251,54,4,0
RES-06647,"97,181km",97703,28 %,19.4659,73.181696,133 kmh,5,0
RES-06648,106990km,108135km,65 %,22.2979,75.34,56,6,1
RES-06649,25171,"27,158 km",0.2,16.921667,80.0705,45,5,0
RES-06650,66383km,"66,177km",0.2,17.246454,73.058783,144 kmh,6,0
RES-06651,"97,575 km","98,485 km",97 %,15.45,74.94,167 kmh,1,0
RES-06652,"39,371km","39,556 km",88 %,24.78,84.01,149 kmh,3,0
RES-06653,31297,31611,0.69,23.110962,85.8141,54,2,0
RES-06654,18824km,20477,0.31,16.91,83.271168,132 kmh,2,0
RES-06655,64691km,65665km,16%,26.37,81.443307,172 kmh,0,0
RES-06656,"58,690 km","60,195km",19 %,12.736975,84.0919,80,2,0
RES-06657,"84,913km",86475km,0.06,14.6968,81.153738,175 kmh,4,0
RES-06658,69796km,71747,0.16,14.9593,81.64,64,0,1
RES-06659,65803km,66280,15 %,23.320342,79.9058,129 kmh,2,0
RES-06660,"80,877km","81,869km",80 %,17.019314,86.96428,96,1,1
RES-06661,53941,54066km,54 %,21.4938,75.19,130 kmh,2,0
RES-06662,"53,079 km",54737km,0.71,22.83,77.3148,138 kmh,3,0
RES-06663,"53,451km",53605km,74 %,19.02,77.4901,120 kmh,4,0
RES-06664,"84,970 km",84705,62%,13.652821,81.24,166 kmh,5,0
RES-06665,22216,23985km,12 %,15.22,76.719373,151 kmh,6,0
RES-06666,44559,"44,962 km",81%,27.593643,77.11,43,4,0
RES-06667,112704,"114,675km",94%,25.304072,72.699133,128 kmh,3,0
RES-06668,"39,036 km","39,326 km",22%,27.598408,87.41,167 kmh,0,0
RES-06669,42419,"43,771km",0.1,13.580982,83.4079,166 kmh,2,0
RES-06670,"95,992km","96,334 km",93%,14.9,82.77,88,2,0
RES-06671,6486,7472,10 %,22.2,79.780697,177 kmh,2,0
RES-06672,41455,42401,0.3,23.8524,85.412935,76,3,1
RES-06673,"23,402 km","24,162km",0.86,13.721257,75.06,143 kmh,4,0
RES-06674,58383,58924,0.9,27.1505,74.52,91,5,0
RES-06675,66029,67332km,0.42,19.52,76.27,42,0,1
RES-06676,61110km,"62,296 km",0.62,13.322434,74.608818,44,5,0
RES-06677,47630km,"48,107 km",72%,13.699834,85.822947,162 kmh,5,0
RES-06678,"55,359 km","55,967km",0.41,14.7302,82.09,40,2,0
RES-06679,"98,469km",100144,0.8,16.2902,80.0101,62,0,0
RES-06680,"25,849 km",27832km,45%,19.7,77.72,84,4,0
RES-06681,"35,779 km","35,985km",81 %,13.5361,85.600791,84,0,0
RES-06682,94531,95931km,82%,14.87,81.234666,156 kmh,4,0
RES-06683,"46,024 km","46,107km",0.35,17.54014,83.31,55,4,0
RES-06684,77411,78708,61%,19.98,72.4166,152 kmh,5,0
RES-06685,25235,25475,36%,25.579908,75.045639,47,2,1
RES-06686,53208,"54,527 km",48 %,16.09,87.52,88,6,1
RES-06687,111891km,113735km,0.96,18.432664,77.1578,176 kmh,2,0
RES-06688,92383km,92429km,1.0,22.7212,75.6794,61,3,0
RES-06689,78995km,80594,22 %,25.642401,87.117949,94,2,1
RES-06690,"26,919 km",28782,0.5,19.68403,76.8995,128 kmh,5,0
RES-06691,"46,631 km","47,813 km",0.66,21.8298,86.049,176 kmh,6,0
RES-06692,24953,"26,357km",0.7,17.839706,79.1773,40,3,0
RES-06693,45687,47519km,49 %,16.59,85.008516,65,0,0
RES-06694,29634km,"31,467 km",0.11,27.49,84.38,59,6,0
RES-06695,"22,738km","23,705km",56 %,24.6123,80.36,57,3,0
RES-06696,"21,830km",21667km,0.08,23.7102,75.458718,42,2,0
RES-06697,48804km,49000km,0.9,24.4038,73.445855,64,5,0
RES-06698,31755km,33473km,1.0,18.6266,75.0,124 kmh,6,0
RES-06699,94717,95700,67 %,19.15,76.49,52,3,0
RES-06700,76131,"77,617km",54%,17.264487,83.460614,84,2,0
RES-06701,"10,867 km","11,724km",0.1,13.187979,85.3071,57,6,0
RES-06702,112020km,"113,565km",0.81,20.4855,83.913,163 kmh,0,0
RES-06703,106886km,"107,674km",9%,19.4694,85.006768,164 kmh,1,0
RES-06704,90143km,"90,905 km",87 %,16.1759,80.06,77,3,1
RES-06705,"70,770km","72,222 km",0.5,27.3,78.15,130 kmh,6,1
RES-06706,88882km,"88,916 km",41 %,24.768099,81.29,84,0,0
RES-06707,28636,28720km,0.77,23.17,75.659738,177 kmh,4,1
RES-06708,"25,764km","26,768 km",0.3,25.48,86.428528,144 kmh,3,0
RES-06709,"54,450km",54576,49 %,25.04,85.5971,120 kmh,4,0
RES-06710,114210km,"115,893 km",37%,21.78,78.36387,52,3,0
RES-06711,"106,972 km","107,113km",0.8,26.85,82.93139,125 kmh,1,0
RES-06712,"23,359 km","23,697km",56 %,12.474,77.73,151 kmh,5,1
RES-06713,27988,28680,1.0,19.25,82.9428,170 kmh,2,0
RES-06714,95429km,"96,908km",0.3,26.182178,78.80487,98,5,0
RES-06715,"38,009 km","39,600 km",33 %,22.0657,73.910603,144 kmh,1,0
RES-06716,76683km,"77,676km",0.15,15.642606,79.034598,150 kmh,5,0
RES-06717,51689km,"52,817 km",0.6,13.249167,84.54,178 kmh,0,0
RES-06718,"12,139 km",13538km,26%,26.272915,85.69,130 kmh,1,0
RES-06719,80743,82349,30%,19.01,75.64,123 kmh,1,0
RES-06720,"54,291km",54348,18%,15.99,76.45,51,5,1
RES-06721,29017,"30,112km",9%,20.371143,79.61,155 kmh,2,0
RES-06722,25991,26928,82%,24.7397,84.218872,43,3,0
RES-06723,"44,720km","46,279 km",16 %,21.46,74.580394,86,5,0
RES-06724,"56,338 km",58043km,43 %,13.0044,76.55,166 kmh,0,1
RES-06725,"81,022km",80710km,0.67,24.38488,72.631585,163 kmh,4,0
RES-06726,"22,071km",23832km,71%,22.593625,80.84,44,5,0
RES-06727,"41,293 km",41379km,0.42,22.16,87.314541,64,6,1
RES-06728,"21,624 km","21,176km",0.7,25.3135,79.17,179 kmh,2,1
RES-06729,"17,346km",18005,62 %,17.058745,76.190219,83,2,0
RES-06730,"20,702km","21,737 km",0.88,21.42,80.224746,98,0,0
RES-06731,"30,951km",31251km,0.90,20.08447,77.809319,154 kmh,2,0
RES-06732,59104,"59,546 km",0.21,20.12,74.01695,159 kmh,1,0
RES-06733,"40,296km","41,524km",85%,24.6076,74.191982,54,0,0
RES-06734,"88,878 km","89,207 km",5 %,27.799415,77.6905,167 kmh,0,0
RES-06735,105055,"105,228 km",63 %,27.9511,73.474866,125 kmh,6,0
RES-06736,"60,730 km",60865,82 %,20.89,73.464228,63,2,0
RES-06737,87599km,87199,26 %,14.02966,80.5193,132 kmh,4,1
RES-06738,"86,107km",87708,0.84,25.144424,72.123883,160 kmh,3,0
RES-06739,"113,748 km","113,894km",49 %,12.37,74.1187,143 kmh,6,0
RES-06740,"40,102 km",40293km,0.2,21.3107,81.39,132 kmh,1,0
RES-06741,26163km,27983km,56 %,21.86,73.6122,165 kmh,6,0
RES-06742,88812,90709km,0.28,20.4665,83.88,80,6,0
RES-06743,"78,100 km",78412km,0.7,19.419078,74.8,159 kmh,2,0
RES-06744,"21,027 km",21731km,94%,23.951,82.1432,62,1,0
RES-06745,"9,525km",9694km,0.6,24.98,86.7,80,1,0
RES-06746,"60,225km",61413km,0.8,27.64,82.8,129 kmh,0,0
RES-06747,"59,546 km",60257km,0.57,27.929555,73.18,61,1,0
RES-06748,"100,022 km","100,771km",0.19,16.565,87.900045,69,3,0
RES-06749,82408,"82,645km",0.1,22.2236,78.252443,80,6,0
RES-06750,"65,889km","67,109 km",57%,13.82,73.430571,53,6,0
RES-06751,"95,197 km",94745km,0.52,18.1734,87.1394,54,5,1
RES-06752,"46,869 km",48059km,5 %,21.0207,83.04,47,6,1
RES-06753,63852,"64,276km",0.08,13.57,78.21,174 kmh,6,0
RES-06754,102649,"103,205 km",45 %,20.139815,85.76,83,0,1
RES-06755,"52,729 km","54,211km",77%,24.405646,79.2042,66,4,0
RES-06756,19382,20302km,0.3,20.8,75.839532,56,2,0
RES-06757,"36,172 km","37,139 km",37%,25.422308,86.93,93,5,1
RES-06758,11567,"13,345km",60 %,20.2048,76.6176,79,2,0
RES-06759,80988km,"82,486km",80%,21.6086,72.427803,98,6,1
RES-06760,"117,645 km",118313km,28%,27.586047,74.2616,48,0,0
RES-06761,"87,349km",88445km,0.8,25.27,84.638308,162 kmh,0,0
RES-06762,62597km,"63,281 km",45%,16.68,79.3103,40,5,1
RES-06763,109022,"110,268km",0.3,16.372197,80.27,125 kmh,5,0
RES-06764,30762km,"30,265 km",33%,25.6959,76.0538,67,2,0
RES-06765,"54,514km",55180km,13%,22.489664,75.3785,66,0,0
RES-06766,115536,116788km,0.69,22.19376,84.764629,97,1,0
RES-06767,"54,203 km",54511,0.8,25.906,82.1347,120 kmh,6,0
RES-06768,"76,192 km","78,157 km",0.4,22.896041,86.33,41,3,0
RES-06769,31869km,"31,927 km",0.62,20.404068,75.40831,151 kmh,5,0
RES-06770,"76,227km",77268km,39 %,13.496745,72.125739,48,2,0
RES-06771,54354,"55,930km",0.94,20.092896,76.69,166 kmh,1,0
RES-06772,"36,764 km",38209,25%,21.06,78.378,124 kmh,4,0
RES-06773,"100,484km",100879km,1.00,17.92,77.992476,80,1,0
RES-06774,30732,"31,354 km",0.36,25.07,84.18484,172 kmh,2,1
RES-06775,97099km,97222km,8 %,25.421,73.08,90,3,0
RES-06776,117374,"118,921km",0.91,17.999942,79.87,127 kmh,5,0
RES-06777,92604,"94,113 km",0.51,24.83,74.1474,89,5,1
RES-06778,"23,787km","25,713km",0.4,24.2065,82.4315,68,0,0
RES-06779,"15,120km","15,632km",0.74,23.2826,83.5705,150 kmh,2,0
RES-06780,"77,047km","78,811 km",0.4,16.22,85.703879,82,0,0
RES-06781,"68,715km",69978,48 %,13.645609,79.87,152 kmh,0,0
RES-06782,86635,86481km,9%,16.770571,76.347751,94,6,0
RES-06783,80443km,80614km,0.7,18.781359,82.064257,62,3,0
RES-06784,"84,027 km",85804km,38 %,18.65,87.670173,66,5,0
RES-06785,44540km,"46,082 km",0.9,15.526391,77.16,161 kmh,1,0
RES-06786,24256km,25872km,0.9,21.43438,86.318665,80,2,0
RES-06787,"38,942km",39391,93 %,25.3652,85.2,91,4,0
RES-06788,"5,906 km",6983km,0.31,26.69,73.2564,62,2,0
RES-06789,"52,248 km","52,986 km",0.72,20.4811,86.7109,54,5,0
RES-06790,49330km,"50,428 km",18 %,25.28,84.0334,175 kmh,5,1
RES-06791,6456,"7,779km",0.9,19.795386,87.578673,156 kmh,3,0
RES-06792,82728,"83,935 km",0.6,21.106671,81.536439,150 kmh,6,0
RES-06793,98508km,"99,967 km",41%,23.516862,74.217704,167 kmh,0,0
RES-06794,"112,285 km",114018,14%,13.46,80.8335,148 kmh,1,0
RES-06795,110810,110863,0.6,23.97,80.89,152 kmh,4,0
RES-06796,32193,33162km,0.94,27.9691,82.97,70,3,0
RES-06797,"85,409 km","86,667 km",7 %,20.076703,77.48,52,4,0
RES-06798,"61,593km",62895,0.88,24.65,82.289915,53,0,0
RES-06799,11361,11377,77%,22.5675,87.809,159 kmh,0,1
RES-06800,"90,212km","91,002 km",90 %,16.33,82.0873,163 kmh,0,0
RES-06801,96214km,"97,172 km",0.6,19.133173,85.85,60,5,0
RES-06802,"39,217 km",40538km,77 %,26.8,83.902733,67,1,0
RES-06803,"91,887km",92384km,51 %,18.161212,84.661,71,1,1
RES-06804,35734km,36831,0.34,20.86,85.7,138 kmh,3,0
RES-06805,31742,33096,0.92,24.24,87.295145,142 kmh,4,0
RES-06806,"89,452 km",91214km,0.92,23.678271,81.82,141 kmh,5,1
RES-06807,77937km,"79,240km",48 %,25.1965,76.01,68,2,1
RES-06808,106645,"107,526km",0.62,17.2337,74.02,176 kmh,1,0
RES-06809,67293,"68,874km",0.67,18.1387,74.37,127 kmh,6,1
RES-06810,82131km,"83,252km",0.51,18.73,87.8352,100,5,0
RES-06811,108798km,"109,086 km",41 %,20.54,86.92,91,3,1
RES-06812,77353,"77,369 km",12 %,22.34,84.0788,149 kmh,0,0
RES-06813,72037km,"72,609km",85%,21.9157,84.080591,168 kmh,0,0
RES-06814,"18,086km",18262km,89%,26.76,72.2575,63,2,0
RES-06815,"73,618km",75584km,11%,26.286443,77.817,160 kmh,0,1
RES-06816,91171km,91995,0.22,13.40418,78.15,73,2,0
RES-06817,"62,209km","63,030km",0.14,12.934316,72.243525,94,6,1
RES-06818,"89,106 km",90579,45 %,17.4874,82.512838,77,0,0
RES-06819,"82,579km","83,799km",51 %,26.5,73.19,136 kmh,5,0
RES-06820,"53,453 km","55,361km",38%,27.71,85.22,57,6,0
RES-06821,68538,68969km,0.6,13.0808,79.81,56,1,1
RES-06822,26707,"27,113km",47 %,22.9735,77.7965,126 kmh,5,0
RES-06823,119514km,120501km,55 %,19.32,81.194543,161 kmh,0,0
RES-06824,81863km,83252km,49 %,18.73,79.758601,161 kmh,4,0
RES-06825,56699,57286km,0.8,27.9887,84.508179,160 kmh,1,0
RES-06826,"72,233 km","73,220km",0.26,12.440205,82.307173,159 kmh,0,1
RES-06827,"61,190 km","63,077km",59%,23.034682,73.23,180 kmh,3,1
RES-06828,47207km,"47,874km",0.29,12.30231,80.22,152 kmh,2,1
RES-06829,"7,671 km",9419,0.42,12.12,81.56,50,0,0
RES-06830,"84,918 km",86026,8%,21.03,83.473266,126 kmh,2,0
RES-06831,92838km,"93,359km",18%,25.8138,84.813,79,4,0
RES-06832,66463,68100,44%,12.7617,79.38,124 kmh,3,1
RES-06833,"107,252 km","109,174km",75%,13.3575,87.4245,42,5,0
RES-06834,"27,492 km","28,344km",16%,21.722107,76.55,145 kmh,5,1
RES-06835,49084km,"48,946 km",0.52,16.1564,73.649765,74,3,1
RES-06836,117815,117489,0.7,20.504265,79.67,122 kmh,3,0
RES-06837,"72,246 km","72,645 km",0.2,24.8058,72.761164,169 kmh,6,0
RES-06838,"12,809km","14,118 km",69%,18.0821,74.123399,130 kmh,0,0
RES-06839,"117,814km",118356km,64%,12.36,77.24,67,0,0
RES-06840,85536km,85613,0.20,21.060287,75.6861,47,1,0
RES-06841,"38,298 km",38556,0.48,22.86769,77.22,165 kmh,5,1
RES-06842,"10,334 km",10484km,99 %,21.4376,75.816,130 kmh,0,0
RES-06843,12853km,13281km,0.07,26.8782,78.6314,133 kmh,5,1
RES-06844,"27,991 km","29,369 km",11%,18.99969,81.59,124 kmh,1,0
RES-06845,"61,101km",62433,0.44,17.72,79.34,172 kmh,3,0
RES-06846,"44,364 km",45186km,11 %,17.98,81.27,92,4,1
RES-06847,50726km,51521km,0.97,18.68,87.1181,137 kmh,3,0
RES-06848,113143km,"114,329 km",0.8,14.0056,76.854436,71,0,0
RES-06849,76144,77483,0.4,20.738936,82.61,132 kmh,0,0
RES-06850,"50,005 km",50522km,87%,25.07,79.63,172 kmh,4,0
RES-06851,"59,041km",59251,0.6,24.709437,84.292567,53,1,1
RES-06852,23494,24104,0.44,14.77,72.1124,42,2,0
RES-06853,"5,383km",5085km,0.72,22.061508,75.13647,94,6,1
RES-06854,"79,496km",80597km,0.87,20.8,81.294699,137 kmh,2,1
RES-06855,"75,413km",76679km,35 %,22.58,81.9637,92,6,0
RES-06856,50888,51449km,0.10,12.799313,73.732897,86,1,1
RES-06857,75831km,77165,9%,23.04,85.9313,98,5,1
RES-06858,105454,"106,500km",89 %,22.303143,74.54,133 kmh,5,0
RES-06859,113753,114283km,0.7,19.509981,86.964924,85,4,1
RES-06860,"62,317km","61,928 km",0.74,12.622896,87.3,136 kmh,4,0
RES-06861,40754km,"41,758 km",19 %,22.14,85.2348,123 kmh,5,0
RES-06862,5068,6179,0.51,17.631025,78.62,78,5,0
RES-06863,15725,"16,775 km",0.3,23.737139,83.17,163 kmh,6,0
RES-06864,5934km,5970,8%,27.09,86.4498,131 kmh,5,0
RES-06865,30558,"32,466 km",0.4,13.2057,75.4743,100,3,0
RES-06866,110841km,"112,324km",78 %,22.996616,79.49,134 kmh,4,0
RES-06867,91233km,"92,693 km",0.08,20.79,84.87,94,2,0
